epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,2285.7,0.83077,0.6435,1.03548,0.93113,0.96611,0.96684,0.64147,1.08789,0.58086,1.03301,0.00102725,0.00102725,0.00102725
20,2406.45,0.86368,0.65516,1.04931,0.92515,0.95813,0.96794,0.64473,0.97635,0.5578,1.00464,0.00101488,0.00101488,0.00101488
21,2529.31,0.80775,0.62267,1.02521,0.94629,0.95977,0.97092,0.64443,0.98519,0.59407,1.03521,0.0010025,0.0010025,0.0010025
22,2650.81,0.8132,0.6253,1.02736,0.97526,0.94822,0.97322,0.61494,1.25019,0.57487,1.05955,0.000990125,0.000990125,0.000990125
23,2772.14,0.81349,0.61969,1.03243,0.9663,0.94944,0.96927,0.64647,0.97651,0.52442,0.9942,0.00097775,0.00097775,0.00097775
24,2893.63,0.81614,0.6159,1.02899,0.95976,0.93588,0.97317,0.63302,0.98336,0.57006,0.99228,0.000965375,0.000965375,0.000965375
25,3015.19,0.81879,0.61196,1.02635,0.97497,0.96066,0.9757,0.63759,1.07054,0.51923,0.99883,0.000953,0.000953,0.000953
26,3133.38,0.80323,0.60182,1.02237,0.97406,0.94176,0.97313,0.64458,1.02221,0.54057,1.00228,0.000940625,0.000940625,0.000940625
27,3252.64,0.78975,0.58884,1.01508,0.97362,0.9553,0.9741,0.64104,1.00527,0.52514,0.96919,0.00092825,0.00092825,0.00092825
28,3372.01,0.77555,0.58709,1.01395,0.97679,0.93006,0.96807,0.63829,0.96802,0.50195,1.00438,0.000915875,0.000915875,0.000915875
29,3491.8,0.7738,0.5867,1.01564,0.9836,0.9485,0.97161,0.66067,0.94617,0.5123,0.99494,0.0009035,0.0009035,0.0009035
30,3610.41,0.78227,0.57749,1.01555,0.95345,0.95217,0.97375,0.67667,0.89693,0.47265,0.95352,0.000891125,0.000891125,0.000891125
31,3729.45,0.75339,0.56841,0.99913,0.94763,0.94243,0.97321,0.6511,0.94366,0.51359,0.96506,0.00087875,0.00087875,0.00087875
32,3848.37,0.76068,0.57777,1.00807,0.95619,0.93842,0.97341,0.65105,0.95003,0.46795,0.97727,0.000866375,0.000866375,0.000866375
33,3967.44,0.75942,0.56979,1.0026,0.96906,0.95482,0.9722,0.64799,0.96506,0.51171,0.95435,0.000854,0.000854,0.000854
34,4087.16,0.7609,0.56319,1.00755,0.96554,0.9458,0.97353,0.65956,0.92353,0.46168,0.96135,0.000841625,0.000841625,0.000841625
35,4206.88,0.74869,0.55594,1.00114,0.97433,0.96036,0.98038,0.67071,0.89481,0.44143,0.95196,0.00082925,0.00082925,0.00082925
36,4325.56,0.75344,0.55691,1.00309,0.96612,0.95622,0.97231,0.66319,0.90132,0.49258,0.96702,0.000816875,0.000816875,0.000816875
37,4443.53,0.73701,0.55219,1.00284,0.97331,0.95355,0.97379,0.65783,0.93962,0.45988,0.98439,0.0008045,0.0008045,0.0008045
38,4562.52,0.76691,0.54728,1.00547,0.98183,0.93694,0.97533,0.64232,0.92781,0.5564,0.97396,0.000792125,0.000792125,0.000792125
39,4681.03,0.74315,0.5419,0.99629,0.9793,0.95356,0.9767,0.67003,0.90914,0.44643,0.97268,0.00077975,0.00077975,0.00077975
40,4799.48,0.72722,0.53999,0.99225,0.97427,0.95908,0.97438,0.65267,0.94515,0.49969,0.97059,0.000767375,0.000767375,0.000767375
41,4918.26,0.73107,0.53541,0.99339,0.96242,0.96032,0.97128,0.66476,0.95708,0.49108,0.98931,0.000755,0.000755,0.000755
42,5036.07,0.72733,0.53793,0.999,0.95901,0.95824,0.97532,0.64714,0.9735,0.45772,0.98324,0.000742625,0.000742625,0.000742625
43,5154.92,0.71317,0.52276,0.98583,0.96998,0.95376,0.9765,0.67206,0.88186,0.44471,0.95825,0.00073025,0.00073025,0.00073025
44,5273.83,0.71555,0.52801,0.99027,0.90848,0.92844,0.97206,0.65391,0.96726,0.50613,0.98346,0.000717875,0.000717875,0.000717875
45,5392.65,0.71268,0.51861,0.98778,0.98422,0.95336,0.97595,0.64981,0.92739,0.43653,0.9774,0.0007055,0.0007055,0.0007055
46,5512.38,0.71043,0.52243,0.98843,0.96831,0.94807,0.97578,0.66983,0.896,0.47159,0.96427,0.000693125,0.000693125,0.000693125
47,5631.53,0.70773,0.52077,0.98617,0.97591,0.96062,0.97751,0.66519,0.9254,0.4512,0.95538,0.00068075,0.00068075,0.00068075
48,5750.33,0.70326,0.51285,0.98516,0.95122,0.94833,0.968,0.65976,0.91411,0.43198,0.9527,0.000668375,0.000668375,0.000668375
49,5870.58,0.70065,0.51316,0.98349,0.97544,0.94617,0.97487,0.67563,0.90889,0.42446,0.95327,0.000656,0.000656,0.000656
50,5990.24,0.6965,0.51091,0.98319,0.96569,0.94192,0.97636,0.67449,0.94638,0.47736,0.98701,0.000643625,0.000643625,0.000643625
51,6109.02,0.68171,0.4979,0.97915,0.96891,0.96025,0.97265,0.67109,0.90165,0.44947,0.9817,0.00063125,0.00063125,0.00063125
52,6227.54,0.68674,0.49996,0.98067,0.97664,0.95557,0.97501,0.67582,0.92181,0.44003,0.95793,0.000618875,0.000618875,0.000618875
53,6346.49,0.68567,0.50165,0.97822,0.96007,0.95515,0.97616,0.66969,0.95158,0.4405,0.94182,0.0006065,0.0006065,0.0006065
54,6465.09,0.68228,0.51043,0.97632,0.96689,0.96405,0.97632,0.67486,0.89707,0.4219,0.95499,0.000594125,0.000594125,0.000594125
55,6583.82,0.68284,0.49678,0.97721,0.98253,0.9582,0.97862,0.68348,0.93171,0.44616,0.95565,0.00058175,0.00058175,0.00058175
56,6703.12,0.67381,0.49395,0.97697,0.96898,0.95741,0.9793,0.67067,0.8953,0.45095,0.95551,0.000569375,0.000569375,0.000569375
57,6821.73,0.68485,0.49168,0.98044,0.97226,0.95407,0.97619,0.67772,0.88941,0.44875,0.94449,0.000557,0.000557,0.000557
58,6940.78,0.66599,0.48595,0.97215,0.94576,0.94269,0.97274,0.66517,0.92831,0.45955,0.96724,0.000544625,0.000544625,0.000544625
59,7059.97,0.67899,0.49065,0.97621,0.97924,0.94759,0.97737,0.66504,0.90559,0.42756,0.96183,0.00053225,0.00053225,0.00053225
60,7179.2,0.6655,0.47892,0.97056,0.97647,0.94864,0.97598,0.67311,0.86825,0.41547,0.92971,0.000519875,0.000519875,0.000519875
61,7298.53,0.66049,0.47765,0.9723,0.96323,0.96846,0.97722,0.67522,0.89041,0.45085,0.97285,0.0005075,0.0005075,0.0005075
62,7417.43,0.66248,0.48339,0.97123,0.97453,0.96061,0.97984,0.67702,0.89616,0.42504,0.95026,0.000495125,0.000495125,0.000495125
63,7536.71,0.65235,0.47183,0.96625,0.97741,0.95804,0.97782,0.66798,0.93963,0.42751,0.95228,0.00048275,0.00048275,0.00048275
64,7656.04,0.65318,0.47497,0.96788,0.96933,0.92955,0.97658,0.69169,0.85894,0.41912,0.94551,0.000470375,0.000470375,0.000470375
65,7775.34,0.65844,0.4794,0.96816,0.95423,0.95092,0.97845,0.68122,0.88213,0.41378,0.94716,0.000458,0.000458,0.000458
66,7894.67,0.64706,0.46557,0.96634,0.96422,0.93972,0.97458,0.67718,0.93027,0.41842,0.97141,0.000445625,0.000445625,0.000445625
67,8014.05,0.64708,0.4647,0.96373,0.96711,0.95842,0.98037,0.68804,0.86667,0.41065,0.94001,0.00043325,0.00043325,0.00043325
68,8133.28,0.64059,0.46443,0.96156,0.97303,0.95847,0.97909,0.68661,0.88901,0.41467,0.93645,0.000420875,0.000420875,0.000420875
69,8252.61,0.6365,0.45875,0.96191,0.97157,0.95052,0.97859,0.69011,0.85649,0.42079,0.94661,0.0004085,0.0004085,0.0004085
70,8371.77,0.63861,0.45564,0.95719,0.97679,0.95363,0.97922,0.69535,0.88852,0.41364,0.93759,0.000396125,0.000396125,0.000396125
71,8490.73,0.62494,0.45336,0.95964,0.9626,0.95394,0.97815,0.69423,0.89785,0.44657,0.99246,0.00038375,0.00038375,0.00038375
72,8610.09,0.63433,0.45915,0.96166,0.96966,0.95835,0.98003,0.69319,0.88503,0.41222,0.95203,0.000371375,0.000371375,0.000371375
73,8729.29,0.62782,0.45245,0.95601,0.96213,0.95392,0.97538,0.69652,0.86259,0.40847,0.94627,0.000359,0.000359,0.000359
74,8848.49,0.62736,0.4473,0.9576,0.97471,0.94577,0.97922,0.69618,0.86351,0.42821,0.94716,0.000346625,0.000346625,0.000346625
75,8967.8,0.6191,0.44176,0.95567,0.95765,0.96905,0.97849,0.69718,0.86409,0.40468,0.93522,0.00033425,0.00033425,0.00033425
76,9087,0.62505,0.44632,0.95709,0.97852,0.95952,0.97753,0.70046,0.86551,0.41054,0.95273,0.000321875,0.000321875,0.000321875
77,9205.96,0.62588,0.44492,0.95657,0.9733,0.95486,0.97844,0.69976,0.86646,0.40587,0.93553,0.0003095,0.0003095,0.0003095
78,9325.08,0.61659,0.43856,0.95301,0.94862,0.96653,0.97878,0.6852,0.89391,0.40386,0.93719,0.000297125,0.000297125,0.000297125
79,9444.36,0.62396,0.44061,0.95608,0.97444,0.95711,0.97819,0.69052,0.85459,0.39626,0.93688,0.00028475,0.00028475,0.00028475
80,9563.79,0.60809,0.4384,0.95258,0.96305,0.95406,0.97875,0.69236,0.87362,0.4053,0.94804,0.000272375,0.000272375,0.000272375
81,9682.99,0.60609,0.43118,0.94994,0.97886,0.95386,0.97994,0.69197,0.86466,0.40526,0.94453,0.00026,0.00026,0.00026
82,9802.22,0.61201,0.434,0.94964,0.97221,0.95582,0.97902,0.68533,0.85539,0.42412,0.94321,0.000247625,0.000247625,0.000247625
83,9921.41,0.59679,0.42432,0.94991,0.95919,0.95261,0.97869,0.68888,0.88821,0.41362,0.95519,0.00023525,0.00023525,0.00023525
84,10040.8,0.60511,0.42868,0.94974,0.95488,0.96464,0.98037,0.69731,0.86357,0.40737,0.94445,0.000222875,0.000222875,0.000222875
85,10160.2,0.60006,0.42866,0.94835,0.97258,0.96091,0.98066,0.70382,0.84737,0.4023,0.92585,0.0002105,0.0002105,0.0002105
86,10279.5,0.59649,0.41999,0.95044,0.98191,0.95412,0.98068,0.70223,0.82679,0.38219,0.91579,0.000198125,0.000198125,0.000198125
87,10398.8,0.59463,0.42317,0.94836,0.97777,0.96108,0.97951,0.6953,0.83753,0.38948,0.93027,0.00018575,0.00018575,0.00018575
88,10518.6,0.59147,0.41968,0.94117,0.97823,0.96071,0.97926,0.70989,0.85527,0.39355,0.93905,0.000173375,0.000173375,0.000173375
89,10638.1,0.5857,0.41847,0.94596,0.97074,0.95841,0.97917,0.69929,0.86384,0.38698,0.93298,0.000161,0.000161,0.000161
90,10757.6,0.58353,0.41627,0.94547,0.97375,0.95568,0.98064,0.69803,0.83829,0.3902,0.93785,0.000148625,0.000148625,0.000148625
91,10899.6,0.57389,0.37595,0.93345,0.96112,0.96515,0.97902,0.69443,0.8566,0.41059,0.94376,0.00013625,0.00013625,0.00013625
92,11018.2,0.56125,0.36708,0.92704,0.96579,0.96612,0.98082,0.70167,0.85186,0.39033,0.93433,0.000123875,0.000123875,0.000123875
93,11136.8,0.55242,0.36298,0.92635,0.96816,0.96142,0.97956,0.69624,0.82722,0.38762,0.92268,0.0001115,0.0001115,0.0001115
94,11255.2,0.54491,0.36168,0.92455,0.97281,0.9647,0.97997,0.70175,0.84565,0.40259,0.93217,9.9125e-05,9.9125e-05,9.9125e-05
95,11373.9,0.54309,0.35702,0.9237,0.97327,0.96278,0.97936,0.70756,0.83411,0.37504,0.92468,8.675e-05,8.675e-05,8.675e-05
96,11492.3,0.54203,0.35545,0.92111,0.97316,0.96204,0.98066,0.69329,0.85609,0.38278,0.93397,7.4375e-05,7.4375e-05,7.4375e-05
97,11610.9,0.53939,0.35478,0.92219,0.95955,0.9647,0.97936,0.70185,0.84376,0.38732,0.93255,6.2e-05,6.2e-05,6.2e-05
98,11729.5,0.53382,0.35031,0.91459,0.97288,0.96181,0.9794,0.70451,0.8538,0.38646,0.9314,4.9625e-05,4.9625e-05,4.9625e-05
99,11848.3,0.52594,0.34479,0.9193,0.97353,0.96348,0.98088,0.70287,0.83957,0.3806,0.92976,3.725e-05,3.725e-05,3.725e-05
100,11966.6,0.52611,0.3469,0.9167,0.97429,0.96129,0.98084,0.70077,0.84464,0.37924,0.92751,2.4875e-05,2.4875e-05,2.4875e-05
